location,province,area_sqm,bedrooms,bathrooms,price_php,price_per_sqm_php,property_type,distance_to_beach_km,tourism_density_score,infrastructure_score,employment_zone_score,flood_risk_score,cultural_premium_factor,quarter,year
Punggol - New Town,North East,43.0,3,3,2508061.0,58327.0,House,4.7,4.5,7.8,7.0,0.221,0.2,Q4,2024
Punggol - New Town,North East,268.0,2,1,18012816.0,67212.0,Condo,5.21,4.6,7.8,7.0,0.413,0.2,Q3,2024
Punggol - New Town,North East,55.0,2,2,3129115.0,56893.0,House,4.74,5.2,7.8,7.0,0.345,0.2,Q4,2024
Punggol - New Town,North East,129.0,3,2,7860873.0,60937.0,Condo,5.23,4.9,7.8,7.0,0.153,0.1711,Q2,2024
Punggol - New Town,North East,175.0,1,1,12305825.0,70319.0,House,4.92,6.1,7.8,7.0,0.134,0.2,Q4,2024
Punggol - New Town,North East,137.0,3,2,7999704.0,58392.0,Townhouse,5.02,4.7,7.8,7.0,0.348,0.1391,Q1,2024
Punggol - New Town,North East,93.0,2,2,5269473.0,56661.0,House,5.32,5.9,7.8,7.0,0.356,0.1732,Q4,2024
Punggol - New Town,North East,94.0,3,2,5653536.0,60144.0,House,5.61,4.9,7.8,7.0,0.219,0.2,Q2,2024
Punggol - New Town,North East,224.0,4,4,13791232.0,61568.0,House,4.7,4.8,7.8,7.0,0.405,0.2,Q3,2024
Punggol - New Town,North East,196.0,4,3,14161196.0,72251.0,Lot,4.58,5.2,7.8,7.0,0.062,0.2,Q2,2024
Punggol - New Town,North East,249.0,2,1,16243266.0,65234.0,House,4.98,5.2,7.8,7.0,0.414,0.2,Q4,2025
Punggol - New Town,North East,245.0,3,2,17829385.0,72773.0,Townhouse,4.0,5.7,7.8,7.0,0.2,0.2,Q3,2024
Punggol - New Town,North East,93.0,5,5,6216213.0,66841.0,Townhouse,4.9,6.0,7.8,7.0,0.184,0.2,Q2,2024
Punggol - New Town,North East,148.0,4,4,10571048.0,71426.0,Condo,4.64,4.9,7.8,7.0,0.042,0.2,Q3,2025
Punggol - New Town,North East,67.0,1,1,3964591.0,59173.0,Condo,5.38,4.5,7.8,7.0,0.22,0.1901,Q3,2024
Punggol - New Town,North East,175.0,2,2,12776225.0,73007.0,Lot,4.96,5.2,7.8,7.0,0.028,0.2,Q1,2025
Punggol - New Town,North East,133.0,3,2,8017772.0,60284.0,Lot,5.28,4.6,7.8,7.0,0.281,0.174,Q4,2025
Punggol - New Town,North East,197.0,3,2,13200773.0,67009.0,House,4.92,4.5,7.8,7.0,0.194,0.1926,Q2,2024
Punggol - New Town,North East,203.0,2,1,14278005.0,70335.0,House,4.43,5.6,7.8,7.0,0.202,0.2,Q4,2024
Punggol - New Town,North East,182.0,3,3,11901162.0,65391.0,Townhouse,5.0,5.9,7.8,7.0,0.193,0.2,Q2,2024
Punggol - New Town,North East,266.0,2,2,18275530.0,68705.0,Condo,4.64,5.5,7.8,7.0,0.279,0.2,Q2,2024
Punggol - New Town,North East,274.0,3,3,18293884.0,66766.0,House,4.75,5.5,7.8,7.0,0.331,0.2,Q3,2025
Punggol - New Town,North East,179.0,3,2,11415367.0,63773.0,Lot,5.66,4.7,7.8,7.0,0.292,0.1819,Q4,2024
Punggol - New Town,North East,259.0,4,3,18860380.0,72820.0,Condo,4.6,5.2,7.8,7.0,0.108,0.1721,Q1,2025
Punggol - New Town,North East,62.0,3,2,3590358.0,57909.0,Townhouse,4.97,4.9,7.8,7.0,0.274,0.2,Q2,2025
Punggol - New Town,North East,95.0,3,3,5612315.0,59077.0,Condo,5.57,5.5,7.8,7.0,0.251,0.1501,Q3,2025
Punggol - New Town,North East,259.0,3,3,16733990.0,64610.0,Condo,5.26,4.4,7.8,7.0,0.295,0.2,Q2,2024
Punggol - New Town,North East,91.0,2,2,5351255.0,58805.0,House,5.03,5.2,7.8,7.0,0.272,0.1597,Q3,2025
Punggol - New Town,North East,149.0,4,4,9704817.0,65133.0,Condo,5.32,5.1,7.8,7.0,0.108,0.1545,Q3,2024
Punggol - New Town,North East,219.0,5,5,14950254.0,68266.0,House,5.11,6.3,7.8,7.0,0.058,0.1259,Q4,2024
Punggol - New Town,North East,106.0,4,3,7242874.0,68329.0,House,4.69,5.2,7.8,7.0,0.054,0.2,Q3,2025
Punggol - New Town,North East,252.0,2,2,16016364.0,63557.0,Condo,5.23,4.8,7.8,7.0,0.347,0.2,Q1,2025
Punggol - New Town,North East,229.0,4,3,14989424.0,65456.0,Condo,4.68,5.7,7.8,7.0,0.327,0.2,Q3,2024
Punggol - New Town,North East,152.0,2,2,9237648.0,60774.0,Lot,5.06,4.2,7.8,7.0,0.354,0.2,Q1,2024
Punggol - New Town,North East,218.0,2,2,15175416.0,69612.0,Condo,4.86,4.9,7.8,7.0,0.137,0.1757,Q4,2024
Punggol - New Town,North East,184.0,4,3,12398104.0,67381.0,Condo,4.37,6.2,7.8,7.0,0.178,0.2,Q2,2024
Punggol - New Town,North East,142.0,2,1,10162514.0,71567.0,Townhouse,4.85,5.3,7.8,7.0,0.062,0.2,Q3,2024
Punggol - New Town,North East,196.0,3,3,12506760.0,63810.0,Lot,5.13,5.0,7.8,7.0,0.361,0.2,Q4,2024
Punggol - New Town,North East,144.0,2,2,9236160.0,64140.0,House,5.14,4.3,7.8,7.0,0.182,0.1491,Q3,2025
Punggol - New Town,North East,50.0,2,1,2635500.0,52710.0,Condo,5.37,6.0,7.8,7.0,0.333,0.1613,Q3,2025
Punggol - New Town,North East,174.0,2,2,11630682.0,66843.0,House,4.8,5.8,7.8,7.0,0.095,0.1966,Q1,2024
Punggol - New Town,North East,155.0,2,2,10637650.0,68630.0,Condo,5.45,5.7,7.8,7.0,0.172,0.1743,Q1,2025
Punggol - New Town,North East,155.0,4,4,9156780.0,59076.0,Condo,5.36,5.4,7.8,7.0,0.37,0.2,Q1,2024
Punggol - New Town,North East,258.0,3,2,16423764.0,63658.0,House,4.65,5.4,7.8,7.0,0.443,0.2,Q1,2024
Punggol - New Town,North East,166.0,4,3,11645232.0,70152.0,Condo,4.61,5.5,7.8,7.0,0.149,0.2,Q2,2024
Punggol - New Town,North East,144.0,2,2,7867728.0,54637.0,Condo,5.35,5.7,7.8,7.0,0.407,0.1311,Q1,2024
Punggol - New Town,North East,91.0,2,2,5438069.0,59759.0,House,5.43,4.7,7.8,7.0,0.25,0.2,Q1,2025
Punggol - New Town,North East,217.0,3,3,15314124.0,70572.0,Condo,4.82,5.0,7.8,7.0,0.15,0.2,Q3,2024
Punggol - New Town,North East,214.0,2,2,14284500.0,66750.0,Lot,5.19,5.5,7.8,7.0,0.3,0.176,Q3,2025
Punggol - New Town,North East,163.0,4,3,10257590.0,62930.0,House,5.16,5.1,7.8,7.0,0.324,0.2,Q1,2025
Punggol - New Town,North East,171.0,2,1,9871659.0,57729.0,Condo,5.04,5.9,7.8,7.0,0.35,0.1278,Q4,2025
Punggol - New Town,North East,244.0,4,3,14158344.0,58026.0,Lot,3.99,4.4,7.8,7.0,0.433,0.1344,Q2,2025
Punggol - New Town,North East,132.0,3,3,9098496.0,68928.0,Condo,5.47,5.1,7.8,7.0,0.146,0.2,Q3,2024
Punggol - New Town,North East,277.0,3,3,18955664.0,68432.0,Condo,4.6,4.1,7.8,7.0,0.272,0.2,Q3,2024
Punggol - New Town,North East,192.0,3,2,13631040.0,70995.0,Townhouse,4.78,5.1,7.8,7.0,0.132,0.2,Q3,2024
Punggol - New Town,North East,104.0,4,3,5800496.0,55774.0,Townhouse,4.9,5.1,7.8,7.0,0.448,0.2,Q3,2025
Punggol - New Town,North East,106.0,2,2,6377278.0,60163.0,Lot,4.86,5.2,7.8,7.0,0.303,0.1523,Q4,2024
Punggol - New Town,North East,119.0,2,2,6995653.0,58787.0,Townhouse,4.98,6.0,7.8,7.0,0.287,0.1581,Q2,2024
Punggol - New Town,North East,104.0,2,2,7286864.0,70066.0,House,5.3,6.4,7.8,7.0,0.032,0.2,Q1,2025
Punggol - New Town,North East,278.0,2,1,18571790.0,66805.0,House,4.86,4.5,7.8,7.0,0.244,0.1314,Q1,2025
Punggol - New Town,North East,30.0,5,4,1838640.0,61288.0,Condo,4.36,5.9,7.8,7.0,0.064,0.2,Q1,2024
Punggol - New Town,North East,56.0,3,2,3213504.0,57384.0,Townhouse,4.83,5.7,7.8,7.0,0.313,0.177,Q1,2024
Punggol - New Town,North East,83.0,2,2,4929536.0,59392.0,House,4.08,4.1,7.8,7.0,0.354,0.2,Q1,2024
Punggol - New Town,North East,80.0,2,2,5327600.0,66595.0,House,5.82,6.3,7.8,7.0,0.153,0.2,Q4,2025
Punggol - New Town,North East,163.0,4,4,9531914.0,58478.0,House,5.37,5.9,7.8,7.0,0.444,0.2,Q1,2024
Punggol - New Town,North East,278.0,5,5,18104472.0,65124.0,Townhouse,4.93,4.4,7.8,7.0,0.416,0.2,Q3,2024
Punggol - New Town,North East,158.0,3,3,9011688.0,57036.0,Condo,4.97,5.7,7.8,7.0,0.446,0.1798,Q1,2024
Punggol - New Town,North East,221.0,3,3,13495586.0,61066.0,Condo,4.42,5.4,7.8,7.0,0.374,0.153,Q3,2025
Punggol - New Town,North East,62.0,4,4,3447758.0,55609.0,Condo,4.49,5.1,7.8,7.0,0.45,0.2,Q2,2024
Punggol - New Town,North East,47.0,4,4,2603283.0,55389.0,Lot,4.33,4.7,7.8,7.0,0.297,0.1919,Q4,2025
Punggol - New Town,North East,256.0,4,3,17812736.0,69581.0,Condo,4.67,4.4,7.8,7.0,0.257,0.2,Q2,2024
Punggol - New Town,North East,249.0,2,2,17498973.0,70277.0,Condo,5.57,4.7,7.8,7.0,0.157,0.2,Q2,2025
Punggol - New Town,North East,161.0,1,1,9218538.0,57258.0,Condo,4.97,4.5,7.8,7.0,0.326,0.1453,Q1,2024
Punggol - New Town,North East,53.0,1,1,3362161.0,63437.0,Condo,4.91,5.8,7.8,7.0,0.225,0.2,Q2,2025
Punggol - New Town,North East,110.0,2,1,7141750.0,64925.0,Condo,5.38,4.2,7.8,7.0,0.135,0.1833,Q2,2024
Punggol - New Town,North East,201.0,3,2,13065804.0,65004.0,Lot,5.29,5.5,7.8,7.0,0.104,0.1269,Q4,2024
Punggol - New Town,North East,78.0,2,1,4957992.0,63564.0,Townhouse,4.8,5.1,7.8,7.0,0.089,0.2,Q2,2024
Punggol - New Town,North East,147.0,2,2,8759583.0,59589.0,Condo,5.12,5.7,7.8,7.0,0.326,0.1325,Q1,2025
Punggol - New Town,North East,50.0,3,3,2734200.0,54684.0,Townhouse,4.6,5.1,7.8,7.0,0.427,0.2,Q4,2024
Punggol - New Town,North East,191.0,2,2,13401706.0,70166.0,Condo,5.16,5.0,7.8,7.0,0.088,0.1809,Q2,2025
Punggol - New Town,North East,85.0,3,3,5159330.0,60698.0,Condo,5.02,5.6,7.8,7.0,0.216,0.2,Q1,2024
Punggol - New Town,North East,79.0,2,1,5073459.0,64221.0,Lot,4.79,4.2,7.8,7.0,0.098,0.1805,Q1,2024
Punggol - New Town,North East,180.0,3,3,12798540.0,71103.0,Townhouse,5.44,4.8,7.8,7.0,0.095,0.2,Q1,2024
Punggol - New Town,North East,191.0,1,1,12330196.0,64556.0,Townhouse,5.57,3.8,7.8,7.0,0.196,0.1685,Q3,2024
Punggol - New Town,North East,177.0,2,2,13060476.0,73788.0,House,4.52,5.5,7.8,7.0,0.07,0.2,Q1,2024
Punggol - New Town,North East,50.0,2,1,3038750.0,60775.0,House,4.82,4.9,7.8,7.0,0.165,0.2,Q3,2025
Punggol - New Town,North East,203.0,4,4,15441804.0,76068.0,Condo,5.07,5.0,7.8,7.0,0.027,0.1896,Q2,2024
Punggol - New Town,North East,214.0,3,2,15317906.0,71579.0,Condo,5.36,5.2,7.8,7.0,0.088,0.1915,Q3,2024
Punggol - New Town,North East,173.0,4,4,11537370.0,66690.0,Townhouse,4.4,5.4,7.8,7.0,0.106,0.2,Q1,2025
Punggol - New Town,North East,177.0,2,2,11832981.0,66853.0,House,5.0,4.9,7.8,7.0,0.141,0.2,Q3,2024
Punggol - New Town,North East,244.0,3,3,17278128.0,70812.0,Lot,5.25,5.7,7.8,7.0,0.266,0.2,Q3,2024
Punggol - New Town,North East,244.0,3,2,17483332.0,71653.0,Townhouse,4.62,5.6,7.8,7.0,0.178,0.2,Q3,2024
Punggol - New Town,North East,154.0,1,1,11342100.0,73650.0,Condo,5.05,7.6,7.8,7.0,0.026,0.2,Q1,2024
Punggol - New Town,North East,86.0,4,4,4722002.0,54907.0,Townhouse,5.13,4.8,7.8,7.0,0.314,0.2,Q2,2025
Punggol - New Town,North East,183.0,4,4,12370251.0,67597.0,Condo,4.33,5.1,7.8,7.0,0.156,0.2,Q2,2024
Punggol - New Town,North East,81.0,2,2,5183757.0,63997.0,Condo,4.86,6.1,7.8,7.0,0.065,0.1345,Q2,2024
Punggol - New Town,North East,78.0,2,2,4650126.0,59617.0,Lot,4.27,6.1,7.8,7.0,0.095,0.1358,Q3,2024
Punggol - New Town,North East,143.0,2,1,9139416.0,63912.0,House,5.28,4.6,7.8,7.0,0.249,0.1998,Q3,2024
Punggol - New Town,North East,251.0,2,2,15991210.0,63710.0,House,5.12,5.6,7.8,7.0,0.308,0.1417,Q2,2024
Punggol - New Town,North East,253.0,2,2,18244842.0,72114.0,Townhouse,5.24,4.2,7.8,7.0,0.179,0.2,Q3,2025
Punggol - New Town,North East,41.0,2,1,2104571.0,51331.0,Condo,5.3,5.2,7.8,7.0,0.407,0.2,Q4,2025
Punggol - New Town,North East,221.0,4,4,15357511.0,69491.0,Condo,4.94,5.7,7.8,7.0,0.205,0.2,Q3,2025
Punggol - New Town,North East,275.0,2,2,19429300.0,70652.0,Condo,4.61,3.8,7.8,7.0,0.192,0.1875,Q4,2025
Punggol - New Town,North East,189.0,2,2,12212991.0,64619.0,Townhouse,5.57,5.3,7.8,7.0,0.108,0.136,Q2,2024
Punggol - New Town,North East,151.0,2,1,10198993.0,67543.0,Condo,5.61,4.8,7.8,7.0,0.088,0.2,Q1,2025
Punggol - New Town,North East,69.0,3,2,3805626.0,55154.0,House,4.27,5.3,7.8,7.0,0.431,0.2,Q2,2025
Punggol - New Town,North East,69.0,2,2,3992064.0,57856.0,Condo,4.79,5.0,7.8,7.0,0.21,0.1301,Q1,2025
Punggol - New Town,North East,185.0,2,1,12483245.0,67477.0,Condo,5.27,4.9,7.8,7.0,0.14,0.1831,Q3,2025
Punggol - New Town,North East,237.0,3,2,15598392.0,65816.0,Condo,4.77,4.8,7.8,7.0,0.172,0.1648,Q1,2024
Punggol - New Town,North East,211.0,1,1,13002875.0,61625.0,Townhouse,4.72,4.8,7.8,7.0,0.388,0.1733,Q4,2025
Punggol - New Town,North East,278.0,2,1,20189472.0,72624.0,Lot,5.66,5.6,7.8,7.0,0.076,0.2,Q1,2024
Punggol - New Town,North East,131.0,3,3,9315934.0,71114.0,Condo,4.89,5.2,7.8,7.0,0.057,0.2,Q3,2025
Punggol - New Town,North East,132.0,4,3,7836312.0,59366.0,Condo,4.91,4.6,7.8,7.0,0.289,0.1609,Q4,2024
Punggol - New Town,North East,133.0,4,3,7716660.0,58020.0,Townhouse,5.05,5.6,7.8,7.0,0.369,0.2,Q1,2025
Punggol - New Town,North East,178.0,2,2,12666302.0,71159.0,Condo,4.53,5.7,7.8,7.0,0.121,0.2,Q2,2024
Punggol - New Town,North East,217.0,4,4,14450247.0,66591.0,Condo,5.22,4.3,7.8,7.0,0.271,0.2,Q3,2024
Punggol - New Town,North East,129.0,4,4,8630358.0,66902.0,House,5.38,6.2,7.8,7.0,0.179,0.2,Q1,2025
Punggol - New Town,North East,95.0,2,2,5135130.0,54054.0,House,5.22,5.4,7.8,7.0,0.306,0.1318,Q1,2025
Punggol - New Town,North East,41.0,3,2,2375540.0,57940.0,House,5.14,6.3,7.8,7.0,0.212,0.1625,Q4,2025
Punggol - New Town,North East,145.0,4,4,9546655.0,65839.0,Condo,4.88,5.2,7.8,7.0,0.151,0.1793,Q4,2025
Punggol - New Town,North East,138.0,2,2,9151884.0,66318.0,House,5.15,5.0,7.8,7.0,0.03,0.1568,Q2,2025
Punggol - New Town,North East,189.0,3,3,13985244.0,73996.0,Condo,5.26,6.2,7.8,7.0,0.072,0.2,Q4,2025
Punggol - New Town,North East,106.0,3,3,6787922.0,64037.0,Townhouse,5.34,5.0,7.8,7.0,0.103,0.1624,Q2,2025
Punggol - New Town,North East,150.0,1,1,10605000.0,70700.0,Condo,5.46,5.0,7.8,7.0,0.097,0.2,Q4,2024
Punggol - New Town,North East,77.0,4,4,4694690.0,60970.0,House,4.3,4.9,7.8,7.0,0.26,0.2,Q2,2025
Punggol - New Town,North East,34.0,2,2,2053804.0,60406.0,Townhouse,4.59,5.8,7.8,7.0,0.253,0.2,Q3,2024
Punggol - New Town,North East,177.0,2,2,11958297.0,67561.0,Condo,4.94,4.8,7.8,7.0,0.12,0.2,Q4,2024
Punggol - New Town,North East,272.0,2,1,19836688.0,72929.0,Condo,5.66,6.2,7.8,7.0,0.241,0.2,Q2,2024
Punggol - New Town,North East,258.0,2,2,17945448.0,69556.0,Condo,5.58,5.5,7.8,7.0,0.136,0.1306,Q3,2024
Punggol - New Town,North East,102.0,1,1,6591036.0,64618.0,Condo,4.34,5.6,7.8,7.0,0.079,0.1452,Q2,2024
Punggol - New Town,North East,78.0,3,3,5002296.0,64132.0,Condo,4.57,5.6,7.8,7.0,0.259,0.2,Q4,2024
Punggol - New Town,North East,96.0,1,1,6543264.0,68159.0,Condo,4.64,5.4,7.8,7.0,0.034,0.2,Q3,2024
Punggol - New Town,North East,173.0,3,2,11309529.0,65373.0,Condo,5.14,5.8,7.8,7.0,0.184,0.1996,Q3,2024
Punggol - New Town,North East,241.0,3,3,16011317.0,66437.0,Condo,4.54,5.1,7.8,7.0,0.304,0.2,Q4,2024
Punggol - New Town,North East,182.0,3,3,11807796.0,64878.0,House,4.79,5.4,7.8,7.0,0.3,0.2,Q4,2024
Punggol - New Town,North East,236.0,3,3,17094660.0,72435.0,House,5.4,4.4,7.8,7.0,0.127,0.2,Q3,2025
Punggol - New Town,North East,155.0,3,3,10816520.0,69784.0,House,5.09,5.3,7.8,7.0,0.038,0.2,Q4,2025
Punggol - New Town,North East,264.0,1,1,17556792.0,66503.0,Lot,5.6,5.0,7.8,7.0,0.348,0.2,Q3,2025
Punggol - New Town,North East,204.0,4,4,13306308.0,65227.0,House,4.85,4.5,7.8,7.0,0.282,0.2,Q3,2024
Punggol - New Town,North East,53.0,3,3,2883518.0,54406.0,Condo,4.91,6.3,7.8,7.0,0.295,0.1714,Q2,2024
Punggol - New Town,North East,81.0,5,5,4883328.0,60288.0,House,4.85,4.5,7.8,7.0,0.184,0.1551,Q2,2024
Punggol - New Town,North East,96.0,4,3,5103552.0,53162.0,House,5.23,5.7,7.8,7.0,0.444,0.1511,Q1,2025
Punggol - New Town,North East,257.0,2,2,17124938.0,66634.0,Condo,4.71,5.6,7.8,7.0,0.263,0.2,Q4,2024
Punggol - New Town,North East,267.0,4,4,19575906.0,73318.0,House,4.77,5.6,7.8,7.0,0.241,0.1708,Q4,2024
Punggol - New Town,North East,89.0,3,2,5230619.0,58771.0,Townhouse,5.3,4.8,7.8,7.0,0.317,0.2,Q3,2024
Punggol - New Town,North East,122.0,1,1,8014302.0,65691.0,House,5.3,5.0,7.8,7.0,0.195,0.2,Q3,2024
Punggol - New Town,North East,74.0,3,3,5014684.0,67766.0,Condo,4.94,5.4,7.8,7.0,0.022,0.2,Q3,2024
Punggol - New Town,North East,62.0,1,1,3400390.0,54845.0,House,4.76,4.8,7.8,7.0,0.348,0.2,Q4,2024
Punggol - New Town,North East,140.0,2,1,9040500.0,64575.0,Lot,5.16,4.6,7.8,7.0,0.226,0.2,Q4,2024
Punggol - New Town,North East,173.0,3,2,12075746.0,69802.0,House,5.1,5.7,7.8,7.0,0.086,0.2,Q4,2024
Punggol - New Town,North East,94.0,4,3,5939296.0,63184.0,House,5.05,5.3,7.8,7.0,0.092,0.1871,Q4,2024
Punggol - New Town,North East,77.0,2,1,5201581.0,67553.0,Townhouse,5.63,5.4,7.8,7.0,0.031,0.2,Q2,2024
Punggol - New Town,North East,65.0,1,1,4150120.0,63848.0,Townhouse,4.65,5.2,7.8,7.0,0.19,0.2,Q3,2025
Punggol - New Town,North East,110.0,2,2,5718900.0,51990.0,Townhouse,4.73,5.5,7.8,7.0,0.432,0.1572,Q3,2025
Punggol - New Town,North East,68.0,2,2,3596384.0,52888.0,House,4.38,6.4,7.8,7.0,0.399,0.1581,Q2,2024
Punggol - New Town,North East,177.0,2,1,12407877.0,70101.0,House,4.93,5.7,7.8,7.0,0.095,0.1509,Q4,2024
Punggol - New Town,North East,239.0,1,1,14408832.0,60288.0,Lot,5.44,5.3,7.8,7.0,0.444,0.2,Q3,2024
Punggol - New Town,North East,250.0,1,1,16723000.0,66892.0,Condo,5.34,6.2,7.8,7.0,0.335,0.2,Q4,2025
Punggol - New Town,North East,159.0,3,2,11138904.0,70056.0,Condo,4.43,4.6,7.8,7.0,0.125,0.2,Q3,2024
Punggol - New Town,North East,114.0,3,2,6759972.0,59298.0,House,5.03,5.6,7.8,7.0,0.33,0.1852,Q1,2025
Punggol - New Town,North East,170.0,5,5,11786440.0,69332.0,Condo,5.06,5.3,7.8,7.0,0.099,0.1749,Q2,2024
Punggol - New Town,North East,278.0,3,3,19926762.0,71679.0,Townhouse,4.43,4.8,7.8,7.0,0.088,0.1831,Q2,2024
Punggol - New Town,North East,119.0,2,2,6911877.0,58083.0,House,5.37,4.3,7.8,7.0,0.367,0.1837,Q2,2025
Punggol - New Town,North East,145.0,3,3,8797150.0,60670.0,Condo,4.94,4.8,7.8,7.0,0.343,0.2,Q2,2025
Punggol - New Town,North East,128.0,3,2,7606272.0,59424.0,Condo,5.17,4.1,7.8,7.0,0.353,0.2,Q4,2025
Punggol - New Town,North East,279.0,1,1,21560562.0,77278.0,Condo,4.79,4.9,7.8,7.0,0.052,0.2,Q1,2025
Punggol - New Town,North East,255.0,4,3,16932000.0,66400.0,Condo,4.41,4.9,7.8,7.0,0.213,0.1479,Q3,2024
Punggol - New Town,North East,62.0,2,2,3405846.0,54933.0,House,5.53,4.8,7.8,7.0,0.296,0.2,Q2,2024
Punggol - New Town,North East,226.0,2,2,16777562.0,74237.0,Condo,5.47,4.7,7.8,7.0,0.131,0.2,Q2,2024
Punggol - New Town,North East,76.0,3,3,4568512.0,60112.0,House,5.07,4.5,7.8,7.0,0.312,0.2,Q1,2024
Punggol - New Town,North East,235.0,3,3,16432140.0,69924.0,House,4.92,6.2,7.8,7.0,0.308,0.1961,Q1,2024
Punggol - New Town,North East,179.0,3,2,11766386.0,65734.0,Townhouse,3.94,5.3,7.8,7.0,0.257,0.2,Q4,2024
Punggol - New Town,North East,176.0,3,3,12563936.0,71386.0,Condo,5.24,5.2,7.8,7.0,0.046,0.2,Q1,2024
Punggol - New Town,North East,128.0,2,1,8242176.0,64392.0,Condo,4.89,5.1,7.8,7.0,0.261,0.2,Q2,2025
Punggol - New Town,North East,253.0,4,4,18337946.0,72482.0,Condo,5.05,5.1,7.8,7.0,0.141,0.2,Q3,2024
Punggol - New Town,North East,208.0,3,2,15096432.0,72579.0,House,4.5,5.7,7.8,7.0,0.059,0.1766,Q4,2025
Punggol - New Town,North East,130.0,2,1,7923760.0,60952.0,Condo,4.59,4.9,7.8,7.0,0.346,0.1787,Q2,2025
Punggol - New Town,North East,87.0,1,1,6027360.0,69280.0,House,4.99,5.1,7.8,7.0,0.071,0.2,Q4,2024
Punggol - New Town,North East,188.0,5,5,11253680.0,59860.0,Condo,5.24,5.7,7.8,7.0,0.403,0.2,Q4,2025
Punggol - New Town,North East,74.0,1,1,4589036.0,62014.0,Condo,4.88,4.8,7.8,7.0,0.147,0.1666,Q4,2025
Punggol - New Town,North East,243.0,2,2,17770347.0,73129.0,Condo,4.32,5.2,7.8,7.0,0.139,0.2,Q2,2024
Punggol - New Town,North East,140.0,3,3,9040920.0,64578.0,Townhouse,5.3,6.3,7.8,7.0,0.179,0.1809,Q4,2024
Punggol - New Town,North East,38.0,4,4,1947234.0,51243.0,Townhouse,4.78,5.5,7.8,7.0,0.279,0.1273,Q1,2024
Punggol - New Town,North East,141.0,4,4,9565722.0,67842.0,Condo,5.43,6.2,7.8,7.0,0.059,0.2,Q2,2025
Punggol - New Town,North East,62.0,2,2,3854664.0,62172.0,Condo,5.08,5.3,7.8,7.0,0.238,0.1884,Q4,2024
Punggol - New Town,North East,188.0,1,1,12833444.0,68263.0,Townhouse,4.94,5.6,7.8,7.0,0.188,0.2,Q3,2025
Punggol - New Town,North East,158.0,2,2,10434004.0,66038.0,Lot,5.11,4.5,7.8,7.0,0.1,0.2,Q2,2024
Punggol - New Town,North East,259.0,4,4,18579883.0,71737.0,House,5.09,5.5,7.8,7.0,0.192,0.1479,Q4,2024
Punggol - New Town,North East,170.0,2,1,11087910.0,65223.0,Lot,5.85,4.7,7.8,7.0,0.051,0.1407,Q4,2025
Punggol - New Town,North East,134.0,1,1,7079488.0,52832.0,Condo,5.01,4.8,7.8,7.0,0.351,0.1291,Q2,2024
Punggol - New Town,North East,224.0,2,2,14278656.0,63744.0,Condo,5.91,5.3,7.8,7.0,0.39,0.1812,Q2,2024
Punggol - New Town,North East,229.0,2,2,15818175.0,69075.0,House,4.88,4.4,7.8,7.0,0.261,0.2,Q1,2024
Punggol - New Town,North East,256.0,3,2,15612672.0,60987.0,Townhouse,5.35,5.3,7.8,7.0,0.431,0.1607,Q2,2024
Punggol - New Town,North East,67.0,4,3,3792669.0,56607.0,Townhouse,4.41,5.8,7.8,7.0,0.392,0.1812,Q3,2025
Punggol - New Town,North East,153.0,4,4,8092935.0,52895.0,House,4.39,6.1,7.8,7.0,0.438,0.1346,Q3,2025
Punggol - New Town,North East,151.0,3,2,10483024.0,69424.0,House,4.96,5.4,7.8,7.0,0.099,0.2,Q3,2025
Punggol - New Town,North East,93.0,2,2,5782368.0,62176.0,House,4.91,5.3,7.8,7.0,0.096,0.2,Q1,2024
Punggol - New Town,North East,183.0,3,2,12362565.0,67555.0,House,5.42,5.3,7.8,7.0,0.222,0.2,Q2,2024
Punggol - New Town,North East,178.0,2,2,11360494.0,63823.0,Condo,4.14,4.8,7.8,7.0,0.265,0.2,Q4,2025
Punggol - New Town,North East,265.0,4,3,17410235.0,65699.0,Townhouse,5.04,5.8,7.8,7.0,0.404,0.1983,Q4,2024
Punggol - New Town,North East,235.0,3,2,15372760.0,65416.0,Townhouse,5.35,5.0,7.8,7.0,0.27,0.1993,Q3,2025
Punggol - New Town,North East,81.0,2,1,4617567.0,57007.0,Condo,5.14,4.8,7.8,7.0,0.289,0.1476,Q2,2025
Punggol - New Town,North East,239.0,2,2,16525655.0,69145.0,House,5.01,4.9,7.8,7.0,0.254,0.2,Q1,2025
Punggol - New Town,North East,46.0,1,1,2765980.0,60130.0,Condo,4.85,5.2,7.8,7.0,0.236,0.1759,Q3,2025
Punggol - New Town,North East,50.0,4,4,3130350.0,62607.0,Townhouse,5.54,5.0,7.8,7.0,0.084,0.1659,Q2,2025
Punggol - New Town,North East,73.0,1,1,4123989.0,56493.0,Lot,5.03,4.9,7.8,7.0,0.42,0.2,Q3,2024
Punggol - New Town,North East,171.0,1,1,11385351.0,66581.0,Townhouse,5.47,5.7,7.8,7.0,0.305,0.2,Q3,2025
Punggol - New Town,North East,272.0,3,3,17709376.0,65108.0,Condo,5.13,5.1,7.8,7.0,0.389,0.174,Q3,2024
Punggol - New Town,North East,29.0,3,3,1861626.0,64194.0,House,5.49,4.4,7.8,7.0,0.057,0.2,Q3,2024
Punggol - New Town,North East,198.0,2,2,11961774.0,60413.0,House,5.42,4.8,7.8,7.0,0.382,0.2,Q1,2025
