location,province,area_sqm,bedrooms,bathrooms,price_php,price_per_sqm_php,property_type,distance_to_beach_km,tourism_density_score,infrastructure_score,employment_zone_score,flood_risk_score,cultural_premium_factor,quarter,year
Iloilo Business Park - Megaworld,Iloilo,164.0,4,4,12322960.0,75140.0,Condo,15.23,4.7,9.2,9.5,0.287,0.2,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,150.0,3,3,13293450.0,88623.0,Townhouse,15.01,5.7,9.2,9.5,0.139,0.2,Q4,2025
Iloilo Business Park - Megaworld,Iloilo,139.0,3,3,11302090.0,81310.0,House,14.59,4.4,9.2,9.5,0.214,0.1925,Q2,2025
Iloilo Business Park - Megaworld,Iloilo,191.0,2,2,14482766.0,75826.0,Lot,14.8,5.2,9.2,9.5,0.379,0.2,Q3,2025
Iloilo Business Park - Megaworld,Iloilo,236.0,3,2,20441848.0,86618.0,Condo,14.52,6.0,9.2,9.5,0.307,0.2,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,105.0,3,3,7552020.0,71924.0,House,14.49,5.7,9.2,9.5,0.261,0.2,Q2,2025
Iloilo Business Park - Megaworld,Iloilo,241.0,1,1,18549770.0,76970.0,House,15.16,5.9,9.2,9.5,0.401,0.2,Q2,2025
Iloilo Business Park - Megaworld,Iloilo,72.0,3,2,5295096.0,73543.0,Condo,14.55,5.5,9.2,9.5,0.309,0.2,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,99.0,4,4,7146612.0,72188.0,House,15.13,6.2,9.2,9.5,0.296,0.2,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,104.0,3,2,8810360.0,84715.0,House,14.48,6.1,9.2,9.5,0.102,0.1971,Q3,2025
Iloilo Business Park - Megaworld,Iloilo,268.0,3,2,24167168.0,90176.0,Lot,15.12,5.8,9.2,9.5,0.066,0.2,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,55.0,2,1,3764860.0,68452.0,House,14.8,6.1,9.2,9.5,0.435,0.2,Q1,2025
Iloilo Business Park - Megaworld,Iloilo,125.0,3,3,9758500.0,78068.0,Condo,15.56,6.0,9.2,9.5,0.278,0.1761,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,133.0,1,1,10781911.0,81067.0,House,15.13,5.2,9.2,9.5,0.199,0.2,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,229.0,2,1,17282859.0,75471.0,House,15.49,4.7,9.2,9.5,0.273,0.2,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,148.0,2,1,12655628.0,85511.0,Condo,14.7,5.8,9.2,9.5,0.047,0.2,Q3,2025
Iloilo Business Park - Megaworld,Iloilo,271.0,2,2,22069969.0,81439.0,Condo,15.02,5.8,9.2,9.5,0.374,0.2,Q3,2025
Iloilo Business Park - Megaworld,Iloilo,213.0,1,1,18970419.0,89063.0,Condo,14.61,6.2,9.2,9.5,0.113,0.1995,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,204.0,3,2,13392192.0,65648.0,Condo,14.83,4.9,9.2,9.5,0.366,0.175,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,216.0,2,2,18492408.0,85613.0,House,14.9,5.0,9.2,9.5,0.25,0.2,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,66.0,2,2,5317950.0,80575.0,Condo,14.71,5.8,9.2,9.5,0.139,0.2,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,139.0,2,1,11937737.0,85883.0,House,14.51,5.5,9.2,9.5,0.033,0.2,Q1,2025
Iloilo Business Park - Megaworld,Iloilo,174.0,3,3,13356240.0,76760.0,Condo,14.43,4.4,9.2,9.5,0.371,0.2,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,78.0,2,2,6294288.0,80696.0,House,14.06,5.7,9.2,9.5,0.096,0.2,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,55.0,2,2,4437125.0,80675.0,Condo,14.58,4.4,9.2,9.5,0.042,0.2,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,59.0,3,3,4169353.0,70667.0,Townhouse,15.25,4.9,9.2,9.5,0.345,0.2,Q3,2025
Iloilo Business Park - Megaworld,Iloilo,226.0,1,1,20942064.0,92664.0,Condo,14.36,6.3,9.2,9.5,0.171,0.2,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,192.0,4,4,17144640.0,89295.0,House,14.45,6.6,9.2,9.5,0.187,0.192,Q2,2025
Iloilo Business Park - Megaworld,Iloilo,96.0,1,1,7900512.0,82297.0,Condo,15.72,4.8,9.2,9.5,0.126,0.2,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,212.0,2,2,16325060.0,77005.0,Condo,14.75,5.3,9.2,9.5,0.389,0.2,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,202.0,2,2,17503906.0,86653.0,House,15.13,5.5,9.2,9.5,0.148,0.1758,Q4,2025
Iloilo Business Park - Megaworld,Iloilo,233.0,3,3,20188984.0,86648.0,Townhouse,15.26,6.6,9.2,9.5,0.11,0.2,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,257.0,2,2,22585417.0,87881.0,Lot,15.27,5.2,9.2,9.5,0.153,0.1694,Q2,2025
Iloilo Business Park - Megaworld,Iloilo,249.0,4,3,21922956.0,88044.0,Condo,14.39,5.2,9.2,9.5,0.107,0.2,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,71.0,2,1,5761224.0,81144.0,Condo,14.91,6.4,9.2,9.5,0.157,0.2,Q2,2025
Iloilo Business Park - Megaworld,Iloilo,221.0,3,3,20023042.0,90602.0,House,14.35,5.3,9.2,9.5,0.056,0.2,Q2,2025
Iloilo Business Park - Megaworld,Iloilo,125.0,2,2,10868000.0,86944.0,House,15.98,5.9,9.2,9.5,0.088,0.2,Q2,2025
Iloilo Business Park - Megaworld,Iloilo,127.0,1,1,10134219.0,79797.0,Condo,14.36,4.6,9.2,9.5,0.199,0.2,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,190.0,2,2,12324540.0,64866.0,Townhouse,14.58,5.4,9.2,9.5,0.398,0.2,Q4,2025
Iloilo Business Park - Megaworld,Iloilo,178.0,3,2,15923702.0,89459.0,House,14.58,4.5,9.2,9.5,0.045,0.2,Q3,2025
Iloilo Business Park - Megaworld,Iloilo,132.0,2,1,11335236.0,85873.0,House,14.4,4.9,9.2,9.5,0.111,0.2,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,279.0,5,5,22288473.0,79887.0,Condo,15.54,6.0,9.2,9.5,0.411,0.2,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,69.0,3,2,4660536.0,67544.0,Condo,15.97,5.5,9.2,9.5,0.403,0.2,Q1,2025
Iloilo Business Park - Megaworld,Iloilo,49.0,5,5,3722236.0,75964.0,Condo,14.81,5.3,9.2,9.5,0.312,0.2,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,32.0,2,1,2543424.0,79482.0,Townhouse,14.47,5.1,9.2,9.5,0.123,0.2,Q1,2025
Iloilo Business Park - Megaworld,Iloilo,232.0,3,3,19598664.0,84477.0,Condo,14.11,5.4,9.2,9.5,0.201,0.1736,Q2,2025
Iloilo Business Park - Megaworld,Iloilo,128.0,3,2,11213568.0,87606.0,Townhouse,14.9,5.7,9.2,9.5,0.111,0.2,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,136.0,3,3,11958480.0,87930.0,Townhouse,14.87,6.1,9.2,9.5,0.075,0.2,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,190.0,5,5,14786180.0,77822.0,House,14.74,3.9,9.2,9.5,0.183,0.175,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,136.0,3,2,9469272.0,69627.0,Condo,15.09,5.0,9.2,9.5,0.268,0.2,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,171.0,4,3,14040126.0,82106.0,Condo,15.16,5.6,9.2,9.5,0.175,0.2,Q1,2025
Iloilo Business Park - Megaworld,Iloilo,39.0,3,2,2894307.0,74213.0,House,15.13,5.4,9.2,9.5,0.283,0.2,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,64.0,1,1,5027200.0,78550.0,House,14.87,5.7,9.2,9.5,0.147,0.2,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,262.0,3,3,23828900.0,90950.0,Lot,14.56,5.7,9.2,9.5,0.169,0.2,Q4,2025
Iloilo Business Park - Megaworld,Iloilo,139.0,2,2,10243744.0,73696.0,Condo,15.27,5.3,9.2,9.5,0.36,0.2,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,67.0,4,4,4718408.0,70424.0,Townhouse,15.01,5.2,9.2,9.5,0.398,0.1841,Q1,2025
Iloilo Business Park - Megaworld,Iloilo,119.0,4,4,9586402.0,80558.0,Condo,15.36,5.4,9.2,9.5,0.158,0.2,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,110.0,1,1,8613330.0,78303.0,Condo,15.32,6.2,9.2,9.5,0.266,0.2,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,94.0,1,1,7750112.0,82448.0,Condo,14.43,5.1,9.2,9.5,0.14,0.2,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,99.0,1,1,8959500.0,90500.0,House,14.43,5.5,9.2,9.5,0.043,0.2,Q4,2025
Iloilo Business Park - Megaworld,Iloilo,210.0,2,2,14656950.0,69795.0,Condo,14.7,5.6,9.2,9.5,0.337,0.1619,Q2,2025
Iloilo Business Park - Megaworld,Iloilo,52.0,1,1,4153864.0,79882.0,Condo,14.58,6.4,9.2,9.5,0.094,0.1896,Q1,2025
Iloilo Business Park - Megaworld,Iloilo,103.0,3,2,8361334.0,81178.0,Townhouse,15.3,5.3,9.2,9.5,0.203,0.2,Q3,2025
Iloilo Business Park - Megaworld,Iloilo,144.0,3,2,12218976.0,84854.0,House,15.14,6.1,9.2,9.5,0.229,0.2,Q2,2025
Iloilo Business Park - Megaworld,Iloilo,162.0,4,3,14228622.0,87831.0,Condo,15.44,6.2,9.2,9.5,0.099,0.2,Q3,2025
Iloilo Business Park - Megaworld,Iloilo,249.0,2,2,22820601.0,91649.0,Condo,15.16,5.5,9.2,9.5,0.061,0.2,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,260.0,3,2,23490740.0,90349.0,House,15.08,5.4,9.2,9.5,0.17,0.2,Q1,2025
Iloilo Business Park - Megaworld,Iloilo,100.0,1,1,7072800.0,70728.0,Condo,15.48,5.3,9.2,9.5,0.429,0.2,Q3,2025
Iloilo Business Park - Megaworld,Iloilo,162.0,4,4,11900520.0,73460.0,Condo,15.19,5.3,9.2,9.5,0.285,0.1603,Q4,2025
Iloilo Business Park - Megaworld,Iloilo,30.0,2,2,2324580.0,77486.0,House,15.03,6.0,9.2,9.5,0.184,0.2,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,182.0,1,1,17104178.0,93979.0,Condo,15.59,5.6,9.2,9.5,0.037,0.2,Q4,2024
Jaro - Residential,Iloilo,217.0,3,2,11229316.0,51748.0,Townhouse,13.98,4.5,7.0,6.5,0.168,0.1258,Q3,2024
Jaro - Residential,Iloilo,210.0,2,2,10402350.0,49535.0,House,14.41,3.4,7.0,6.5,0.274,0.1866,Q3,2024
Jaro - Residential,Iloilo,159.0,3,3,7271547.0,45733.0,Townhouse,13.41,4.2,7.0,6.5,0.238,0.1729,Q2,2025
Jaro - Residential,Iloilo,110.0,2,1,4781040.0,43464.0,House,14.29,3.8,7.0,6.5,0.084,0.1069,Q3,2024
Jaro - Residential,Iloilo,66.0,4,4,2621256.0,39716.0,Townhouse,13.69,2.6,7.0,6.5,0.212,0.1284,Q3,2025
Jaro - Residential,Iloilo,28.0,2,1,1077272.0,38474.0,Condo,13.34,2.8,7.0,6.5,0.254,0.1217,Q4,2024
Jaro - Residential,Iloilo,116.0,3,2,5229976.0,45086.0,House,13.55,3.0,7.0,6.5,0.135,0.1464,Q1,2024
Jaro - Residential,Iloilo,186.0,3,3,8517126.0,45791.0,House,14.0,3.0,7.0,6.5,0.283,0.1697,Q2,2025
Jaro - Residential,Iloilo,34.0,2,2,1452616.0,42724.0,Lot,13.67,3.4,7.0,6.5,0.05,0.1453,Q2,2024
Jaro - Residential,Iloilo,279.0,2,1,14052393.0,50367.0,Condo,14.15,3.9,7.0,6.5,0.165,0.1225,Q1,2025
Jaro - Residential,Iloilo,174.0,3,3,7482870.0,43005.0,House,13.28,4.3,7.0,6.5,0.366,0.177,Q2,2024
Jaro - Residential,Iloilo,100.0,1,1,4507400.0,45074.0,Townhouse,13.15,3.7,7.0,6.5,0.131,0.1636,Q2,2025
Jaro - Residential,Iloilo,270.0,2,1,13961700.0,51710.0,Condo,14.55,3.2,7.0,6.5,0.28,0.1557,Q2,2024
Jaro - Residential,Iloilo,71.0,2,2,2856259.0,40229.0,Townhouse,14.36,2.3,7.0,6.5,0.196,0.1599,Q2,2024
Jaro - Residential,Iloilo,269.0,4,4,13585307.0,50503.0,Condo,13.58,3.5,7.0,6.5,0.156,0.1198,Q3,2025
Jaro - Residential,Iloilo,96.0,3,2,3462048.0,36063.0,Condo,14.0,3.5,7.0,6.5,0.414,0.1751,Q3,2024
Jaro - Residential,Iloilo,121.0,2,2,5433989.0,44909.0,House,14.41,3.6,7.0,6.5,0.168,0.1398,Q2,2024
Jaro - Residential,Iloilo,133.0,5,4,6430550.0,48350.0,Condo,14.17,4.8,7.0,6.5,0.122,0.1369,Q4,2025
Jaro - Residential,Iloilo,278.0,2,1,13039034.0,46903.0,Condo,14.06,4.2,7.0,6.5,0.411,0.1111,Q2,2024
Jaro - Residential,Iloilo,88.0,2,2,3449248.0,39196.0,Condo,14.44,4.0,7.0,6.5,0.341,0.165,Q3,2025
Jaro - Residential,Iloilo,273.0,2,2,13475553.0,49361.0,Condo,13.71,2.9,7.0,6.5,0.313,0.1658,Q1,2025
Jaro - Residential,Iloilo,113.0,2,2,5180485.0,45845.0,Townhouse,14.01,3.2,7.0,6.5,0.041,0.1341,Q1,2025
Jaro - Residential,Iloilo,97.0,2,2,4703142.0,48486.0,Townhouse,13.99,3.4,7.0,6.5,0.076,0.1968,Q2,2024
Jaro - Residential,Iloilo,187.0,3,3,8706907.0,46561.0,House,13.89,3.0,7.0,6.5,0.294,0.1951,Q2,2024
Jaro - Residential,Iloilo,201.0,1,1,9604785.0,47785.0,Condo,13.84,3.8,7.0,6.5,0.11,0.1062,Q2,2025
Jaro - Residential,Iloilo,112.0,3,3,5225360.0,46655.0,House,14.03,3.7,7.0,6.5,0.117,0.1769,Q1,2024
Jaro - Residential,Iloilo,59.0,2,2,2127422.0,36058.0,Townhouse,14.01,2.8,7.0,6.5,0.355,0.1405,Q2,2024
Jaro - Residential,Iloilo,125.0,2,2,5909750.0,47278.0,House,13.58,4.2,7.0,6.5,0.143,0.2,Q3,2024
Jaro - Residential,Iloilo,162.0,1,1,7676694.0,47387.0,Condo,14.32,3.6,7.0,6.5,0.051,0.1202,Q3,2024
Jaro - Residential,Iloilo,35.0,3,2,1563240.0,44664.0,Condo,13.61,2.5,7.0,6.5,0.036,0.1269,Q1,2024
Jaro - Residential,Iloilo,45.0,3,2,1969425.0,43765.0,Lot,13.91,3.5,7.0,6.5,0.211,0.1464,Q2,2025
Jaro - Residential,Iloilo,259.0,2,1,11576005.0,44695.0,Townhouse,13.88,3.7,7.0,6.5,0.285,0.1254,Q3,2025
Jaro - Residential,Iloilo,34.0,2,1,1127542.0,33163.0,Condo,14.14,4.1,7.0,6.5,0.394,0.1765,Q3,2025
Jaro - Residential,Iloilo,128.0,2,2,5814656.0,45427.0,Townhouse,13.15,3.3,7.0,6.5,0.068,0.1511,Q4,2024
Jaro - Residential,Iloilo,219.0,4,4,10789035.0,49265.0,Condo,14.36,4.0,7.0,6.5,0.105,0.1197,Q2,2024
Jaro - Residential,Iloilo,108.0,2,1,4665816.0,43202.0,Condo,13.73,3.6,7.0,6.5,0.248,0.1541,Q3,2024
Jaro - Residential,Iloilo,151.0,3,2,7306437.0,48387.0,Townhouse,14.49,2.7,7.0,6.5,0.177,0.2,Q4,2025
Jaro - Residential,Iloilo,47.0,2,2,1906931.0,40573.0,House,13.81,2.7,7.0,6.5,0.227,0.1887,Q2,2024
Jaro - Residential,Iloilo,227.0,2,1,10047928.0,44264.0,Condo,13.98,4.2,7.0,6.5,0.417,0.1532,Q4,2024
Jaro - Residential,Iloilo,186.0,3,3,8018088.0,43108.0,Lot,14.77,4.2,7.0,6.5,0.254,0.1278,Q2,2024
Jaro - Residential,Iloilo,242.0,2,1,11451924.0,47322.0,Townhouse,13.89,3.7,7.0,6.5,0.199,0.1147,Q2,2025
Jaro - Residential,Iloilo,245.0,1,1,11209975.0,45755.0,Condo,14.5,4.4,7.0,6.5,0.445,0.199,Q3,2025
Jaro - Residential,Iloilo,114.0,5,4,5227698.0,45857.0,House,14.02,4.1,7.0,6.5,0.048,0.1787,Q3,2025
Jaro - Residential,Iloilo,35.0,1,1,1115590.0,31874.0,Townhouse,14.17,3.9,7.0,6.5,0.421,0.1621,Q3,2024
Jaro - Residential,Iloilo,113.0,2,1,4749503.0,42031.0,House,14.03,3.0,7.0,6.5,0.236,0.1992,Q1,2025
Jaro - Residential,Iloilo,62.0,2,2,2428106.0,39163.0,Lot,14.34,4.5,7.0,6.5,0.237,0.1077,Q1,2024
Jaro - Residential,Iloilo,160.0,2,1,6615360.0,41346.0,House,13.73,3.8,7.0,6.5,0.416,0.1754,Q4,2024
Jaro - Residential,Iloilo,62.0,3,2,2405104.0,38792.0,Condo,13.61,3.3,7.0,6.5,0.238,0.1192,Q4,2024
Jaro - Residential,Iloilo,260.0,1,1,11569740.0,44499.0,Condo,13.74,3.1,7.0,6.5,0.209,0.1076,Q4,2024
Jaro - Residential,Iloilo,178.0,4,3,8045066.0,45197.0,Townhouse,14.04,3.7,7.0,6.5,0.137,0.1492,Q3,2024
Jaro - Residential,Iloilo,89.0,3,2,3478209.0,39081.0,Lot,13.91,2.5,7.0,6.5,0.303,0.1398,Q4,2024
Jaro - Residential,Iloilo,259.0,5,5,11959325.0,46175.0,Condo,14.28,3.9,7.0,6.5,0.265,0.2,Q2,2024
Jaro - Residential,Iloilo,221.0,4,4,11387688.0,51528.0,Condo,14.52,2.9,7.0,6.5,0.112,0.1321,Q1,2025
Jaro - Residential,Iloilo,136.0,4,3,5392128.0,39648.0,Townhouse,13.61,3.7,7.0,6.5,0.325,0.1914,Q1,2025
Jaro - Residential,Iloilo,62.0,3,2,2523834.0,40707.0,Condo,13.71,3.2,7.0,6.5,0.297,0.1834,Q2,2025
Jaro - Residential,Iloilo,112.0,2,2,4769968.0,42589.0,Condo,13.43,3.3,7.0,6.5,0.191,0.1736,Q2,2024
Jaro - Residential,Iloilo,173.0,2,2,9433517.0,54529.0,Townhouse,14.81,3.0,7.0,6.5,0.022,0.2,Q4,2024
Jaro - Residential,Iloilo,220.0,3,3,11682440.0,53102.0,Townhouse,14.12,3.4,7.0,6.5,0.212,0.1422,Q2,2025
Jaro - Residential,Iloilo,91.0,2,2,3871504.0,42544.0,Townhouse,14.19,4.6,7.0,6.5,0.023,0.14,Q3,2024
Jaro - Residential,Iloilo,214.0,3,3,11062516.0,51694.0,House,13.46,4.3,7.0,6.5,0.052,0.1124,Q2,2024
Jaro - Residential,Iloilo,97.0,1,1,3657385.0,37705.0,Condo,14.0,3.7,7.0,6.5,0.205,0.1263,Q3,2024
Jaro - Residential,Iloilo,87.0,4,3,4218717.0,48491.0,Lot,14.2,3.5,7.0,6.5,0.055,0.1992,Q3,2025
Jaro - Residential,Iloilo,138.0,2,2,6300528.0,45656.0,Condo,13.9,4.0,7.0,6.5,0.139,0.1503,Q1,2024
Jaro - Residential,Iloilo,66.0,4,4,2482326.0,37611.0,Condo,14.43,4.2,7.0,6.5,0.302,0.1342,Q2,2025
Jaro - Residential,Iloilo,128.0,2,2,5302784.0,41428.0,Townhouse,14.92,3.0,7.0,6.5,0.153,0.1191,Q1,2024
Jaro - Residential,Iloilo,116.0,1,1,4395008.0,37888.0,House,13.62,3.5,7.0,6.5,0.449,0.1515,Q4,2024
Jaro - Residential,Iloilo,96.0,4,3,3330432.0,34692.0,Townhouse,13.59,2.4,7.0,6.5,0.414,0.1795,Q3,2024
Jaro - Residential,Iloilo,222.0,4,4,10633800.0,47900.0,Condo,13.65,4.2,7.0,6.5,0.272,0.1276,Q4,2024
Jaro - Residential,Iloilo,109.0,3,3,4140910.0,37990.0,Lot,14.64,4.7,7.0,6.5,0.436,0.1845,Q4,2024
Jaro - Residential,Iloilo,202.0,5,5,8212310.0,40655.0,House,14.42,3.5,7.0,6.5,0.393,0.169,Q1,2025
Jaro - Residential,Iloilo,208.0,2,2,10965968.0,52721.0,House,13.95,2.2,7.0,6.5,0.157,0.1881,Q3,2024
Jaro - Residential,Iloilo,194.0,4,4,8134808.0,41932.0,Lot,14.01,3.9,7.0,6.5,0.342,0.1233,Q1,2024
Jaro - Residential,Iloilo,93.0,2,1,4564533.0,49081.0,Condo,13.67,3.0,7.0,6.5,0.079,0.1692,Q4,2025
Jaro - Residential,Iloilo,236.0,3,3,10866148.0,46043.0,House,14.36,3.1,7.0,6.5,0.314,0.1116,Q4,2024
Jaro - Residential,Iloilo,85.0,2,2,3298680.0,38808.0,House,13.85,3.9,7.0,6.5,0.231,0.1369,Q3,2024
Jaro - Residential,Iloilo,95.0,1,1,4553540.0,47932.0,Townhouse,13.9,3.7,7.0,6.5,0.027,0.1804,Q4,2024
Jaro - Residential,Iloilo,248.0,3,3,12950808.0,52221.0,Townhouse,14.24,3.2,7.0,6.5,0.138,0.1693,Q4,2024
Jaro - Residential,Iloilo,111.0,3,3,4161390.0,37490.0,House,13.92,3.1,7.0,6.5,0.431,0.1157,Q4,2024
Jaro - Residential,Iloilo,202.0,2,2,10412898.0,51549.0,Condo,13.91,3.6,7.0,6.5,0.156,0.1966,Q1,2025
Jaro - Residential,Iloilo,35.0,4,4,1378440.0,39384.0,Condo,14.0,3.3,7.0,6.5,0.098,0.0994,Q1,2024
Jaro - Residential,Iloilo,181.0,3,2,8846375.0,48875.0,Lot,14.32,2.8,7.0,6.5,0.101,0.1649,Q4,2025
Jaro - Residential,Iloilo,246.0,2,2,12546000.0,51000.0,Lot,14.66,3.3,7.0,6.5,0.226,0.2,Q2,2024
Jaro - Residential,Iloilo,205.0,3,3,9302695.0,45379.0,Lot,14.23,3.7,7.0,6.5,0.382,0.1572,Q2,2025
Jaro - Residential,Iloilo,173.0,2,2,7586396.0,43852.0,Condo,14.32,3.4,7.0,6.5,0.346,0.1897,Q1,2025
Jaro - Residential,Iloilo,241.0,1,1,11720553.0,48633.0,Condo,13.92,2.7,7.0,6.5,0.208,0.1648,Q3,2024
Jaro - Residential,Iloilo,101.0,3,2,4625699.0,45799.0,Townhouse,13.72,4.1,7.0,6.5,0.11,0.1875,Q4,2024
Jaro - Residential,Iloilo,121.0,1,1,5650458.0,46698.0,Townhouse,14.26,1.9,7.0,6.5,0.04,0.1721,Q4,2024
Jaro - Residential,Iloilo,42.0,1,1,1573908.0,37474.0,Condo,14.07,3.2,7.0,6.5,0.219,0.1764,Q3,2025
Jaro - Residential,Iloilo,203.0,3,3,8111677.0,39959.0,House,13.43,3.1,7.0,6.5,0.37,0.1205,Q3,2025
Jaro - Residential,Iloilo,209.0,1,1,10114973.0,48397.0,Condo,13.87,3.6,7.0,6.5,0.334,0.1825,Q3,2024
Jaro - Residential,Iloilo,216.0,4,4,10059336.0,46571.0,House,13.97,3.8,7.0,6.5,0.196,0.1217,Q2,2025
Jaro - Residential,Iloilo,215.0,3,2,10748280.0,49992.0,Condo,13.8,4.2,7.0,6.5,0.276,0.2,Q3,2024
Jaro - Residential,Iloilo,57.0,1,1,1926600.0,33800.0,Condo,14.59,3.1,7.0,6.5,0.208,0.1205,Q4,2024
Jaro - Residential,Iloilo,194.0,3,3,8707496.0,44884.0,Condo,14.19,3.9,7.0,6.5,0.269,0.1216,Q2,2025
Jaro - Residential,Iloilo,219.0,1,1,10738227.0,49033.0,Lot,14.55,3.6,7.0,6.5,0.243,0.1967,Q2,2024
Jaro - Residential,Iloilo,76.0,3,3,2682344.0,35294.0,House,14.11,2.5,7.0,6.5,0.313,0.1223,Q3,2024
Jaro - Residential,Iloilo,146.0,1,1,6389836.0,43766.0,Lot,14.03,4.6,7.0,6.5,0.238,0.1366,Q3,2025
Jaro - Residential,Iloilo,257.0,4,4,11371993.0,44249.0,House,13.63,2.6,7.0,6.5,0.424,0.1793,Q1,2024
Jaro - Residential,Iloilo,130.0,2,1,4961450.0,38165.0,Condo,14.0,3.8,7.0,6.5,0.204,0.1122,Q2,2025
Jaro - Residential,Iloilo,217.0,3,3,11402699.0,52547.0,Condo,14.01,3.7,7.0,6.5,0.027,0.1122,Q3,2024
Jaro - Residential,Iloilo,160.0,1,1,7666720.0,47917.0,House,13.45,3.7,7.0,6.5,0.122,0.1517,Q3,2024
Jaro - Residential,Iloilo,192.0,2,2,8419200.0,43850.0,Condo,13.78,3.2,7.0,6.5,0.235,0.1224,Q3,2024
Jaro - Residential,Iloilo,184.0,2,2,7767376.0,42214.0,House,13.87,4.0,7.0,6.5,0.252,0.1214,Q4,2025
Jaro - Residential,Iloilo,190.0,3,2,7484480.0,39392.0,Townhouse,14.17,2.6,7.0,6.5,0.258,0.0941,Q3,2024
Jaro - Residential,Iloilo,223.0,5,5,9982595.0,44765.0,Townhouse,14.18,3.5,7.0,6.5,0.327,0.1377,Q3,2024
Jaro - Residential,Iloilo,255.0,1,1,13609860.0,53372.0,Condo,13.77,3.2,7.0,6.5,0.138,0.1314,Q2,2025
Jaro - Residential,Iloilo,100.0,1,1,3696600.0,36966.0,House,14.19,3.1,7.0,6.5,0.306,0.0968,Q2,2025
Jaro - Residential,Iloilo,261.0,2,1,11900817.0,45597.0,Condo,13.93,3.8,7.0,6.5,0.323,0.168,Q4,2025
Jaro - Residential,Iloilo,185.0,2,1,8929950.0,48270.0,Condo,12.85,4.1,7.0,6.5,0.197,0.1686,Q2,2024
Jaro - Residential,Iloilo,176.0,4,4,7684512.0,43662.0,House,13.81,3.3,7.0,6.5,0.193,0.1015,Q3,2024
Jaro - Residential,Iloilo,108.0,4,3,4985280.0,46160.0,House,14.43,4.0,7.0,6.5,0.097,0.1313,Q1,2024
Jaro - Residential,Iloilo,131.0,4,4,6194466.0,47286.0,House,13.33,3.5,7.0,6.5,0.198,0.1984,Q1,2025
Jaro - Residential,Iloilo,191.0,1,1,7197071.0,37681.0,Condo,14.05,3.0,7.0,6.5,0.358,0.1633,Q1,2025
Jaro - Residential,Iloilo,117.0,2,1,4442841.0,37973.0,Lot,14.63,3.3,7.0,6.5,0.411,0.1427,Q1,2025
Jaro - Residential,Iloilo,98.0,3,3,3747814.0,38243.0,Lot,13.7,3.3,7.0,6.5,0.275,0.1491,Q3,2024
Jaro - Residential,Iloilo,233.0,2,1,10705884.0,45948.0,House,14.0,3.1,7.0,6.5,0.149,0.1181,Q3,2024
Jaro - Residential,Iloilo,130.0,3,3,5530590.0,42543.0,Townhouse,13.48,3.8,7.0,6.5,0.313,0.191,Q3,2024
Jaro - Residential,Iloilo,189.0,2,1,8728020.0,46180.0,Condo,14.65,3.6,7.0,6.5,0.338,0.2,Q2,2024
Jaro - Residential,Iloilo,32.0,2,2,1242272.0,38821.0,House,13.97,2.5,7.0,6.5,0.163,0.2,Q3,2024
Jaro - Residential,Iloilo,44.0,4,3,1497892.0,34043.0,Townhouse,14.02,2.5,7.0,6.5,0.375,0.12,Q1,2024
Jaro - Residential,Iloilo,241.0,2,2,12934470.0,53670.0,Townhouse,14.54,3.8,7.0,6.5,0.052,0.1305,Q2,2025
Jaro - Residential,Iloilo,61.0,5,5,2615314.0,42874.0,Townhouse,14.26,3.0,7.0,6.5,0.025,0.1124,Q1,2025
